amount,tcode,month,dow,year,dtme_cat,age_group,td
5847.6837820838755,CREDIT__CREDIT IN CASH__nan,6,0,1998,first,51-60,8.327784530183113
5485.01826151565,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,8,6,1995,first,51-60,8.353822867891655
-185.93307210651528,DEBIT__CASH WITHDRAWAL__nan,5,3,1996,middle,61+,1.4779547767037702
189.68114736563808,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,3,1998,last,31-40,11.449592392865522
8570.070132935947,DEBIT__CASH WITHDRAWAL__nan,11,0,1998,middle,51-60,3.7456795802111986
356.68970473723687,CREDIT__nan__INTEREST CREDITED,6,2,1997,last,31-40,15.351415233470139
349.77136634846494,CREDIT__nan__INTEREST CREDITED,6,4,1998,last,51-60,11.463671999990535
6516.705786670873,DEBIT__CASH WITHDRAWAL__nan,8,2,1996,middle,31-40,4.878207254233691
22370.41123055922,DEBIT__CASH WITHDRAWAL__nan,5,2,1996,middle,51-60,11.81246085757354
7159.355964350729,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,6,1998,first,31-40,6.625023614831611
627.3980015367426,DEBIT__CASH WITHDRAWAL__nan,1,3,1995,middle,51-60,2.2609568099183175
92.31053314917935,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,9,2,1998,first,18-30,0.027775129365518698
1915.0122169531987,DEBIT__CASH WITHDRAWAL__nan,1,5,1998,last,31-40,3.192368538216612
215.3682018841622,CREDIT__CREDIT IN CASH__nan,3,0,1997,middle,51-60,9.939113322483678
941.6160321191064,DEBIT__CASH WITHDRAWAL__nan,1,2,1998,middle,31-40,1.5208787804032
72.35841415391238,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,2,1998,last,31-40,2.0383881356596127
1725.1548303699617,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,6,6,1995,middle,61+,6.671883259753958
291.4735712171548,DEBIT__CASH WITHDRAWAL__nan,7,4,1995,last,51-60,11.150758707270672
5721.682095966516,CREDIT__CREDIT IN CASH__nan,6,3,1998,middle,31-40,5.128522896588225
825.1195322566336,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1998,last,51-60,5.585912709378039
223.5400856932813,CREDIT__nan__INTEREST CREDITED,2,5,1996,last,51-60,17.553494742727747
811.7016983882452,DEBIT__CASH WITHDRAWAL__nan,7,3,1998,last,31-40,0.8129855367185592
1412.8182078396824,DEBIT__CASH WITHDRAWAL__nan,1,4,1995,middle,51-60,1.0531762490401
4401.559408654566,DEBIT__CASH WITHDRAWAL__nan,6,6,1996,first,31-40,5.150667679028719
1436.6805918697273,CREDIT__CREDIT IN CASH__nan,3,2,1997,middle,18-30,2.0091884867455647
-293.85129202319604,DEBIT__REMITTANCE TO ANOTHER BANK__INSURANCE PAYMENT,7,4,1998,last,31-40,2.3187229143669024
201.99666735049425,CREDIT__nan__INTEREST CREDITED,5,2,1997,last,51-60,16.20701733785718
5955.907500841013,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,0,1998,first,51-60,-0.017563144326048306
368.0407208174101,DEBIT__CASH WITHDRAWAL__nan,1,4,1998,last,31-40,2.3890290495509996
-616.7072285104214,DEBIT__CASH WITHDRAWAL__nan,10,2,1998,last,51-60,6.373730555482538
6239.424437566547,DEBIT__REMITTANCE TO ANOTHER BANK__ ,8,3,1998,first,51-60,6.957753401006164
194.97017555032426,CREDIT__nan__INTEREST CREDITED,6,0,1997,last,31-40,6.226066594281672
276.4138820583296,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,3,1998,last,31-40,16.336774909544665
-161.208754795324,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,0,1997,last,18-30,0.013062044197200095
3592.1576530902594,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,4,1997,first,61+,-0.009916609155618896
745.0434817562355,DEBIT__CASH WITHDRAWAL__nan,1,4,1997,middle,18-30,2.7633726816962807
16468.832263373242,CREDIT__CREDIT IN CASH__nan,3,1,1996,middle,51-60,8.783190609454044
4075.4647202485676,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,2,1998,middle,61+,4.988959396077537
-118.1843211142541,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,3,1997,last,61+,5.05071863727313
-9.04017846177716,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,0,1997,last,31-40,-0.03553074061776197
-767.751887212549,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,middle,18-30,2.6308019542498906
295.40881399458,CREDIT__nan__INTEREST CREDITED,7,4,1995,last,31-40,4.617501779868339
19502.387342888447,DEBIT__CASH WITHDRAWAL__nan,1,6,1995,middle,31-40,4.530469657167927
-126.7833322886595,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,9,6,1995,first,31-40,4.5967792089119826
112.2768434704352,CREDIT__nan__INTEREST CREDITED,4,3,1995,last,51-60,7.918929456028177
2361.462198976741,DEBIT__CASH WITHDRAWAL__nan,1,6,1995,first,18-30,1.0916457413859413
17902.014739068967,CREDIT__nan__INTEREST CREDITED,9,2,1998,middle,51-60,8.030291859493127
1845.0767067017578,DEBIT__CASH WITHDRAWAL__nan,2,4,1997,middle,18-30,3.09238325501366
3671.3854951785647,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,4,1998,middle,61+,4.108487981733713
175.3627347286539,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,4,1996,last,51-60,0.010878933091107778
8326.981251535686,CREDIT__CREDIT IN CASH__nan,3,1,1998,middle,51-60,3.156989377563803
-96.39010128219245,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,2,1995,last,18-30,-0.011177020318094777
1808.8088393716225,DEBIT__CASH WITHDRAWAL__nan,9,2,1997,middle,18-30,2.698418836054306
2395.478139293287,DEBIT__CASH WITHDRAWAL__nan,6,6,1997,middle,31-40,3.437191243908144
12776.742425695827,CREDIT__CREDIT IN CASH__nan,7,2,1998,middle,51-60,7.687991181891293
5014.4505145211515,DEBIT__REMITTANCE TO ANOTHER BANK__ ,1,2,1998,middle,51-60,2.5428491968267735
11526.373259444399,DEBIT__CASH WITHDRAWAL__nan,2,5,1998,last,51-60,10.087362890844787
2112.2362826109747,DEBIT__CASH WITHDRAWAL__nan,1,4,1997,last,18-30,0.8983602549949956
2300.9088940938127,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,3,2,1996,middle,61+,11.576929443151295
-218.89902151116348,DEBIT__CASH WITHDRAWAL__nan,1,0,1998,first,18-30,2.850506780131487
80.56802589009597,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1998,last,41-50,6.070227645301603
6418.325435053081,DEBIT__CASH WITHDRAWAL__nan,1,3,1996,middle,31-40,4.332089453133592
17047.196916982666,CREDIT__CREDIT IN CASH__nan,10,2,1996,middle,18-30,11.847823994022928
674.1903619163313,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,last,51-60,2.8967365814240376
7881.775879873558,DEBIT__CASH WITHDRAWAL__nan,8,3,1998,first,51-60,6.076821721860982
237.82282402287018,DEBIT__CREDIT CARD WITHDRAWAL__nan,2,3,1995,last,31-40,0.0041628195388998005
362.0328292883041,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,4,1998,last,31-40,12.861763403288926
-101.27741933207176,DEBIT__CASH WITHDRAWAL__nan,1,2,1998,middle,51-60,2.050663013386084
7975.674016890303,DEBIT__CASH WITHDRAWAL__nan,1,3,1998,middle,51-60,1.5479785771131471
12593.839628792037,CREDIT__CREDIT IN CASH__nan,8,2,1997,middle,31-40,7.118038100598048
20858.1392840617,CREDIT__CREDIT IN CASH__nan,10,3,1998,middle,31-40,6.17920230905588
36286.65037070832,DEBIT__REMITTANCE TO ANOTHER BANK__ ,3,3,1998,first,51-60,2.323322047380289
-219.71566093983722,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,2,1997,last,18-30,0.026415042099567115
117.57016751412712,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,5,1996,last,18-30,-0.026197494346365785
146.16211482396307,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,7,5,1998,last,18-30,-0.8509751756354818
286.28149968549707,DEBIT__CASH WITHDRAWAL__nan,3,3,1996,last,31-40,5.0476720829946995
-229.8631394705169,DEBIT__CASH WITHDRAWAL__nan,1,3,1998,middle,51-60,3.128179902529875
18727.80652165702,CREDIT__CREDIT IN CASH__nan,10,3,1996,middle,51-60,1.8752990239620517
26942.530796117164,CREDIT__CREDIT IN CASH__nan,9,0,1997,first,51-60,-0.015582463642432506
336.1372339163534,CREDIT__nan__INTEREST CREDITED,3,6,1996,last,51-60,0.03754486853436159
5038.3250712721165,DEBIT__CASH WITHDRAWAL__nan,12,2,1996,middle,31-40,1.0004826622883927
150.88886716560737,CREDIT__nan__INTEREST CREDITED,4,3,1997,last,61+,15.244059335816457
30.60076490489663,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,2,1998,last,61+,2.181406545928425
-1131.3108032870214,CREDIT__CREDIT IN CASH__nan,3,3,1998,middle,51-60,4.100926161128319
5462.621272979464,CREDIT__COLLECTION FROM ANOTHER BANK__nan,6,2,1998,first,31-40,4.472580012302859
9725.057252534447,CREDIT__nan__INTEREST CREDITED,3,1,1996,last,18-30,4.654098422787738
1990.7758968894004,DEBIT__CASH WITHDRAWAL__nan,1,4,1996,last,51-60,8.036539156418119
1654.990883102866,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,3,1995,last,31-40,1.3562088379352297
193.497246410456,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,6,1998,last,61+,-0.02006631821532271
9019.259209884793,CREDIT__COLLECTION FROM ANOTHER BANK__nan,5,4,1998,middle,18-30,1.3663574998713173
1815.879918359416,CREDIT__CREDIT IN CASH__nan,1,3,1998,middle,31-40,2.0416613822941305
-8.756337196488303,CREDIT__nan__INTEREST CREDITED,11,2,1998,first,51-60,0.013731134029269513
211.56529515693163,CREDIT__nan__INTEREST CREDITED,8,2,1996,last,31-40,11.585709665666752
3783.9176781671417,DEBIT__CASH WITHDRAWAL__nan,2,4,1997,first,61+,1.740576781370022
20448.623075835407,CREDIT__CREDIT IN CASH__nan,8,6,1997,first,51-60,3.0015445744976237
64.55619785954256,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,0,1998,last,51-60,0.016652061452987234
6491.598942574254,DEBIT__CASH WITHDRAWAL__nan,7,2,1995,first,61+,0.8379090632895938
9331.607544896533,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,first,31-40,4.20003679981521
-179.57548862195955,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,6,1998,last,51-60,0.031538600194177174
5430.265634443424,DEBIT__CASH WITHDRAWAL__nan,1,1,1997,middle,41-50,2.676452622895332
2732.206218102566,CREDIT__CREDIT IN CASH__nan,6,4,1993,middle,31-40,9.621475124645311
-170.854088752383,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,3,1998,last,61+,-0.014457844376275798
289.41035959280913,CREDIT__nan__INTEREST CREDITED,5,3,1997,last,31-40,15.841949509275661
2291.4312974444283,DEBIT__CASH WITHDRAWAL__nan,1,6,1998,first,51-60,5.65249974322849
2277.313723960142,DEBIT__CASH WITHDRAWAL__nan,6,6,1998,first,31-40,4.025318730107151
-1917.5407411588103,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,0,1997,first,61+,7.864671628072481
336.0054929415701,DEBIT__CASH WITHDRAWAL__nan,6,6,1996,first,31-40,4.080294814224593
367.2091329530392,CREDIT__nan__INTEREST CREDITED,6,1,1996,last,31-40,0.3334251939551116
318.3539504872182,CREDIT__nan__INTEREST CREDITED,5,3,1996,last,51-60,6.4674750115818584
-113.77814602211923,CREDIT__nan__INTEREST CREDITED,12,3,1996,last,61+,-0.004892960934625832
-148.64494988848264,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,3,2,1998,last,51-60,-0.03271943154646916
1402.3000016880571,DEBIT__CASH WITHDRAWAL__nan,12,2,1996,first,31-40,-0.005666317089674132
76.4036658195945,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1996,last,31-40,-0.010693300044152743
350.43067199877396,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,11,1,1996,middle,31-40,7.177077973299702
20067.972377705904,DEBIT__CASH WITHDRAWAL__nan,11,5,1995,last,31-40,3.5709260953951705
-137.77818311430678,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,first,31-40,5.710432133689561
13551.037683280967,CREDIT__CREDIT IN CASH__nan,2,2,1997,first,51-60,6.397204070998912
359.88519469567206,CREDIT__nan__INTEREST CREDITED,6,6,1996,middle,31-40,10.668716521126639
8588.082492120891,CREDIT__nan__INTEREST CREDITED,7,3,1996,first,31-40,6.406281566572212
44146.38904444453,CREDIT__CREDIT IN CASH__nan,8,3,1994,first,51-60,5.4390813378712215
-23.440576142486123,CREDIT__nan__INTEREST CREDITED,9,0,1998,last,31-40,13.166512028942607
1958.2915253402862,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,3,3,1998,middle,61+,7.748272891360019
4868.69058980406,DEBIT__REMITTANCE TO ANOTHER BANK__ ,8,6,1998,first,61+,0.028469487668678604
-1077.181054713208,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,last,18-30,3.6607586248088233
338.14897387535814,CREDIT__nan__INTEREST CREDITED,10,5,1998,last,31-40,6.14788476014825
5890.957977877482,DEBIT__CASH WITHDRAWAL__nan,1,0,1998,first,51-60,4.046526206447343
822.625575138979,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,12,2,1997,first,61+,7.888744478394123
-927.8414319861997,DEBIT__CASH WITHDRAWAL__nan,1,6,1997,middle,18-30,3.39847186367666
14123.991199744247,CREDIT__CREDIT IN CASH__nan,11,3,1998,first,41-50,3.090036286479509
16504.097019806155,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,3,2,1998,first,31-40,4.185093046863587
-67.11452994274391,CREDIT__nan__INTEREST CREDITED,1,1,1996,last,51-60,2.5257515127927146
285.4593686091433,CREDIT__nan__INTEREST CREDITED,4,6,1997,last,51-60,12.126212575383132
132.4536306078932,DEBIT__CASH WITHDRAWAL__nan,1,1,1998,last,51-60,19.30736253273632
4529.467938731891,CREDIT__CREDIT IN CASH__nan,3,6,1998,middle,41-50,9.244209645003348
2189.026153123707,CREDIT__COLLECTION FROM ANOTHER BANK__nan,8,2,1998,first,51-60,3.223350754983427
-496.8005569813058,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,first,51-60,2.999453934050308
19240.684793792614,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,2,1995,first,18-30,0.00843745515928906
4196.474537977898,DEBIT__CASH WITHDRAWAL__nan,1,4,1998,middle,51-60,3.7641305454576632
17603.835063159957,DEBIT__CASH WITHDRAWAL__nan,6,5,1998,middle,31-40,2.0035157506695302
92.88748692008835,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,9,0,1996,last,51-60,8.273072836600516
240.8779268818529,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,0,1997,last,31-40,0.01518196670170473
128.27515570374356,CREDIT__nan__INTEREST CREDITED,5,2,1998,last,61+,13.103844232820459
8922.426986114515,CREDIT__CREDIT IN CASH__nan,7,2,1998,middle,31-40,4.827471565021177
-147.03757117511032,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,3,1998,last,31-40,7.495013436273684
2941.5469110655004,CREDIT__CREDIT IN CASH__nan,3,6,1998,first,51-60,6.883320466372021
4334.131946609022,CREDIT__CREDIT IN CASH__nan,9,0,1998,middle,31-40,3.934058463751019
-70.38865279863167,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,2,1994,last,31-40,-0.0017641206220226577
301.0397905900535,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,3,1998,last,51-60,4.407245692339465
5286.019636752302,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,12,6,1997,first,31-40,3.9690863683742594
362.01599974455627,CREDIT__nan__INTEREST CREDITED,3,1,1996,last,51-60,-0.03427837927928197
217.70445122906608,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,6,1998,last,31-40,0.007973137807074473
2654.015503495709,DEBIT__REMITTANCE TO ANOTHER BANK__ ,6,6,1995,first,51-60,4.396176426081645
4811.814846345049,CREDIT__nan__INTEREST CREDITED,1,5,1998,first,51-60,4.493532601285645
8436.157690964581,DEBIT__REMITTANCE TO ANOTHER BANK__ ,2,6,1996,first,31-40,2.6758872076157574
1285.0121798976797,CREDIT__CREDIT IN CASH__nan,3,3,1995,first,41-50,6.855938652743841
-38.52679739160065,DEBIT__CASH WITHDRAWAL__nan,4,1,1997,middle,31-40,2.5821276206611956
39.32203206486999,CREDIT__nan__INTEREST CREDITED,11,1,1997,middle,41-50,1.7320840263409605
3825.267667213719,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,1,3,1996,middle,31-40,4.269625553202767
242.0844439509795,CREDIT__nan__INTEREST CREDITED,10,0,1998,last,31-40,1.3279608009559696
251.30449769681297,CREDIT__nan__INTEREST CREDITED,7,5,1998,last,31-40,12.904351867302692
337.65110642637916,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,6,1996,last,51-60,-0.009258400525033088
339.52445484514925,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,4,1,1997,last,51-60,-0.044353463876324585
200.2535512889503,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,1,1996,last,31-40,6.030870281415268
-20.367287152701138,DEBIT__CASH WITHDRAWAL__nan,8,3,1996,last,31-40,18.755022557610527
5198.6271830559435,CREDIT__CREDIT IN CASH__nan,1,5,1994,first,31-40,10.067120149606033
2414.6124562668656,DEBIT__CREDIT CARD WITHDRAWAL__nan,6,1,1997,first,51-60,-0.007030745801106898
228.35320741072485,DEBIT__REMITTANCE TO ANOTHER BANK__ ,7,2,1997,last,61+,-0.030477892424937765
2745.341380517144,CREDIT__nan__INTEREST CREDITED,7,3,1998,last,31-40,10.521122413896306
-16.65956761712367,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1998,last,31-40,-0.0005945071376147997
31.099748097576196,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,2,1998,first,61+,-0.0012502611817170148
-805.542347756807,DEBIT__CASH WITHDRAWAL__nan,1,3,1997,first,51-60,6.487212079684462
23897.77698433779,CREDIT__CREDIT IN CASH__nan,8,6,1998,first,51-60,0.010492082710953605
179.30587126988132,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,5,1995,last,31-40,5.915066417336984
135.7314545871577,CREDIT__nan__INTEREST CREDITED,10,2,1998,last,31-40,13.777114724170593
4585.319649218037,CREDIT__COLLECTION FROM ANOTHER BANK__nan,3,4,1996,first,51-60,5.780924954940701
1830.298912901699,CREDIT__nan__INTEREST CREDITED,8,5,1998,last,51-60,13.308504428187325
321.81816264652394,CREDIT__nan__INTEREST CREDITED,6,4,1997,last,51-60,9.213498176438868
12699.286455611022,DEBIT__CASH WITHDRAWAL__nan,3,3,1998,middle,51-60,4.8544645034549205
18685.974673113742,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,7,3,1995,first,51-60,2.9990349455815792
4.934304950713425,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,5,1998,last,31-40,2.4734441060036523
95.40199536744406,CREDIT__CREDIT IN CASH__nan,3,1,1998,last,51-60,1.338710347032015
321.6639254656196,DEBIT__CASH WITHDRAWAL__nan,1,4,1996,middle,51-60,-0.3416932865833029
2208.1987610487467,DEBIT__CREDIT CARD WITHDRAWAL__nan,6,3,1998,first,41-50,7.004025183893594
186.33207799016307,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,3,3,1996,last,31-40,11.614822537562988
14606.546854589582,CREDIT__CREDIT IN CASH__nan,2,3,1995,first,41-50,6.445100223277466
-459.9188748740912,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,4,3,1997,middle,31-40,7.141184898371466
11658.758671341724,DEBIT__CASH WITHDRAWAL__nan,9,2,1996,middle,51-60,3.4216374536485303
181.05860140489804,CREDIT__nan__INTEREST CREDITED,8,3,1998,last,31-40,16.33378120924023
6177.856010767589,CREDIT__CREDIT IN CASH__nan,12,2,1996,first,31-40,5.826504523417718
-71.40768627236753,DEBIT__CASH WITHDRAWAL__nan,6,2,1998,last,51-60,0.9740359979774418
324.45391200278937,DEBIT__CASH WITHDRAWAL__nan,1,2,1998,middle,18-30,1.112982851846504
1466.5170948983146,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,1,1995,first,51-60,4.377307224111034
1431.3799932872741,CREDIT__CREDIT IN CASH__nan,1,2,1997,first,18-30,1.5035140208904512
-722.8180777534847,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,6,1997,middle,31-40,3.092023843750675
-68.71202916343715,CREDIT__nan__INTEREST CREDITED,8,2,1996,last,18-30,22.87631810382902
1717.4243290822099,CREDIT__CREDIT IN CASH__nan,10,1,1997,middle,51-60,4.736672200599464
14680.935078074295,DEBIT__CASH WITHDRAWAL__nan,6,3,1996,middle,18-30,2.4559182043457595
196.81085774603707,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,7,0,1995,last,51-60,16.120232756760377
8810.801837685562,DEBIT__CASH WITHDRAWAL__nan,7,3,1996,last,41-50,11.070681975195619
302.64768048115644,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,3,1995,first,51-60,0.03352393692077279
18463.54945999682,DEBIT__REMITTANCE TO ANOTHER BANK__INSURANCE PAYMENT,8,0,1998,first,18-30,8.871324878502811
62.35427275129532,CREDIT__nan__INTEREST CREDITED,8,3,1995,last,51-60,18.95970961004678
196.75006691745267,CREDIT__nan__INTEREST CREDITED,7,6,1998,last,51-60,17.521167719150377
28.564173843909103,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,6,1998,last,61+,-0.0035588490161443656
-204.86396149193183,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,first,51-60,3.522688998381791
5785.099304943071,DEBIT__CASH WITHDRAWAL__nan,7,3,1995,middle,51-60,5.661650090356967
22481.19168854485,CREDIT__CREDIT IN CASH__nan,7,3,1996,first,51-60,0.7546837652589913
993.0905269486585,CREDIT__nan__INTEREST CREDITED,2,3,1997,middle,31-40,15.091927319168148
4502.375624164242,DEBIT__CASH WITHDRAWAL__nan,3,6,1996,middle,51-60,4.785278241169516
398.4324782227734,CREDIT__CREDIT IN CASH__nan,3,3,1996,last,51-60,-0.006744721015288828
6089.05368757175,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,5,1998,first,51-60,4.990869806901068
5106.78852128517,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,middle,51-60,5.690979445503682
114.3698606886146,CREDIT__nan__INTEREST CREDITED,7,3,1995,last,31-40,17.79462030790364
-930.2067180738268,DEBIT__CASH WITHDRAWAL__nan,7,6,1997,middle,51-60,5.063602410934752
1634.8440411532072,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,0,1998,middle,61+,7.585453907291932
231.73245593299066,CREDIT__nan__INTEREST CREDITED,1,1,1998,last,31-40,13.810384597064186
-712.1606933230414,DEBIT__CASH WITHDRAWAL__nan,2,5,1998,middle,51-60,4.055451302057319
10.720656233233058,CREDIT__CREDIT IN CASH__nan,1,2,1996,last,31-40,1.3744943734224477
48882.91240646083,CREDIT__COLLECTION FROM ANOTHER BANK__nan,6,5,1998,first,51-60,1.3797145820458223
6377.451635197995,DEBIT__CASH WITHDRAWAL__nan,2,3,1998,middle,51-60,6.566537424606682
52.37227910689313,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1996,last,51-60,0.024721644107767782
362.3572502011344,CREDIT__nan__INTEREST CREDITED,11,6,1998,last,31-40,-0.004391094676962441
67.50978647366264,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1996,last,18-30,6.6194742881131
7580.765960907291,DEBIT__CASH WITHDRAWAL__nan,6,6,1998,first,51-60,0.44274465875842983
292.43979543150823,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,7,3,1998,last,31-40,-0.005818102154831685
-136.61663909297386,DEBIT__CASH WITHDRAWAL__nan,1,1,1998,middle,31-40,2.22881758947986
109.96885389824689,CREDIT__CREDIT IN CASH__nan,8,2,1998,last,31-40,4.757735634020113
581.2782023076935,CREDIT__CREDIT IN CASH__nan,3,2,1996,middle,31-40,3.8265620974616814
13.956901552568723,CREDIT__nan__INTEREST CREDITED,5,2,1995,last,31-40,-0.01899439838615299
360.2998777993274,CREDIT__nan__INTEREST CREDITED,10,5,1996,last,51-60,10.29325803169313
3338.5856065408307,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,5,1998,first,51-60,4.333942393516849
193.0376189878666,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,2,1998,last,61+,-0.01029917520183779
-485.19148674379403,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,4,2,1997,middle,31-40,9.752154431951153
1747.7300836370503,DEBIT__CASH WITHDRAWAL__nan,12,2,1995,first,61+,4.096980287305835
334.3341331141849,CREDIT__nan__INTEREST CREDITED,3,3,1998,last,18-30,12.554088720651773
91.1260870387287,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,11,0,1996,first,31-40,-0.007374915464615279
-70.02046720778422,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1996,last,31-40,5.190186388778299
133.56617453247702,CREDIT__nan__INTEREST CREDITED,7,3,1996,last,31-40,3.72285809121562
11057.45506531402,DEBIT__CASH WITHDRAWAL__nan,6,2,1998,first,51-60,2.6616250414365155
106.28787534770449,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,3,1997,last,31-40,0.03471956229436022
3150.600651447798,DEBIT__REMITTANCE TO ANOTHER BANK__ ,6,6,1996,middle,31-40,2.176498975065141
1678.4649042346439,CREDIT__nan__INTEREST CREDITED,1,6,1996,last,31-40,-0.027037196693895777
7593.059690315815,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,2,6,1997,middle,51-60,9.882529116712188
-156.63656490481696,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1996,last,61+,2.42704174185087
3607.699026319211,DEBIT__CASH WITHDRAWAL__nan,6,4,1996,middle,31-40,2.6402560613563684
-943.3977633722918,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,middle,31-40,0.10099199493506061
44.66595533114133,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,2,1998,first,18-30,-0.04325154402968488
42.672035322737536,DEBIT__CASH WITHDRAWAL__nan,12,5,1996,first,18-30,-0.02885007978366957
244.3016773577088,CREDIT__nan__INTEREST CREDITED,6,3,1996,last,31-40,12.646276438104744
18217.84392755181,CREDIT__nan__INTEREST CREDITED,6,0,1995,last,31-40,2.065623035469816
190.10310492161432,CREDIT__nan__INTEREST CREDITED,12,3,1998,last,51-60,-0.016146434350303662
